"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalite"	"Sobriete"	"Proximite"	"Ludique"	"Haut.de.Gamme"	"Simplicite"	"Liberte"	"Humanite"	"Technologie"	"Convivialite"	"Complexite"	"Populaire"	"Serieux"	"International"	"Passion"	"Artisanal"	"Traditionnel"	"Performance"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Serieux"	"Note"	"Pourquoi"	"Tempo"	"Hauteur"	"Instrument" 
"1047"	88	20	"H"	"Etudiant"	"P_160_5"	3	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	10	"le piano traduit bien l'innovation à l'aide de l'effet aigu"	160	5	"Piano"
"1048"	88	20	"H"	"Etudiant"	"P_120_3"	4	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	8	"tempo trop lent"	120	3	"Piano"
"1049"	88	20	"H"	"Etudiant"	"P_120_1"	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	6	"tempo trop lent et son trop grave pour suggerer l'innovation"	120	1	"Piano"
"1050"	88	20	"H"	"Etudiant"	"A_120_5"	6	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	8	NA	120	5	"Accordéon"
"1051"	88	20	"H"	"Etudiant"	"A_120_1"	7	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	2	"trop grave déprimant"	120	1	"Accordéon"
"1052"	88	20	"H"	"Etudiant"	"V_160_3"	8	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	9	NA	160	3	"Violon"
"1053"	88	20	"H"	"Etudiant"	"V_160_5"	9	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	8	"trop aigu"	160	5	"Violon"
"1054"	88	20	"H"	"Etudiant"	"A_120_3"	10	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	2	NA	120	3	"Accordéon"
"1055"	88	20	"H"	"Etudiant"	"V_80_3"	11	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	7	NA	80	3	"Violon"
"1056"	88	20	"H"	"Etudiant"	"P_120_5"	12	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	9	NA	120	5	"Piano"
"1057"	89	19	"F"	"Etudiant"	"P_80_5"	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	6	"pas dynamique, pas d'innovation mais classe et haut de gamme"	80	5	"Piano"
"1058"	89	19	"F"	"Etudiant"	"V_160_1"	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	5	"manque aspect technologique"	160	1	"Violon"
"1059"	89	19	"F"	"Etudiant"	"A_120_5"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	"JAR"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	4	"pas classe du tout ni haut de gamme mais technologie et désagréable"	120	5	"Accordéon"
"1060"	89	19	"F"	"Etudiant"	"V_120_1"	4	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"JAR"	7	"propre, classe, technologique, innovation"	120	1	"Violon"
"1061"	89	19	"F"	"Etudiant"	"P_160_5"	5	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	7	"classe, haut de gamme, manque côté innovation et indépendant"	160	5	"Piano"
"1062"	89	19	"F"	"Etudiant"	"A_120_3"	6	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	"Trop"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	4	"fait trop populaire, ni classe, ni technologique"	120	3	"Accordéon"
"1063"	89	19	"F"	"Etudiant"	"P_160_3"	7	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	6	"technologie bien ressentie mais pas assez haut de gamme"	160	3	"Piano"
"1064"	89	19	"F"	"Etudiant"	"V_80_5"	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Pas_assez"	"Trop"	5	"trop rigide et perçant pour innovation et technologie"	80	5	"Violon"
"1065"	89	19	"F"	"Etudiant"	"A_120_1"	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	"JAR"	"Trop"	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	4	"pas du tout technologie/ innovation /classe"	120	1	"Accordéon"
"1066"	89	19	"F"	"Etudiant"	"P_160_1"	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	6	"manque aspect innovation"	160	1	"Piano"
"1067"	89	19	"F"	"Etudiant"	"V_80_1"	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"Pas_assez"	4	"pas assez dynamique"	80	1	"Violon"
"1068"	89	19	"F"	"Etudiant"	"P_120_1"	12	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Pas_assez"	6	"manque un peu technologie et innovation"	120	1	"Piano"
"1069"	90	19	"F"	"Etudiant"	"A_80_3"	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"JAR"	"JAR"	"Pas_assez"	4	"pas assez serieux"	80	3	"Accordéon"
"1070"	90	19	"F"	"Etudiant"	"A_80_1"	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	7	"assez serieux tout en etant classe"	80	1	"Accordéon"
"1071"	90	19	"F"	"Etudiant"	"A_120_3"	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	"Trop"	"JAR"	"Trop"	"Trop"	"Trop"	"Pas_assez"	"JAR"	"Pas_assez"	4	"trop rapide"	120	3	"Accordéon"
"1072"	90	19	"F"	"Etudiant"	"P_120_1"	4	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	9	"correspond bien au critère de la marque"	120	1	"Piano"
"1073"	90	19	"F"	"Etudiant"	"P_80_1"	5	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	8	"bien mais un peu trop lent"	80	1	"Piano"
"1074"	90	19	"F"	"Etudiant"	"V_160_5"	6	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	"Trop"	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_trop"	"Trop"	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	3	"beaucoup trop rapide et trop aigu"	160	5	"Violon"
"1075"	90	19	"F"	"Etudiant"	"P_120_3"	7	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"Trop"	"Trop"	"JAR"	"JAR"	6	"un peu trop triste"	120	3	"Piano"
"1076"	90	19	"F"	"Etudiant"	"V_80_3"	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	"JAR"	"JAR"	"Trop"	"Trop"	"Trop"	"Pas_assez"	"Trop"	"JAR"	5	"trop rapide"	80	3	"Violon"
"1077"	90	19	"F"	"Etudiant"	"V_120_1"	9	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	9	"un peu trop lent mais reste dans le ton de la marque, expert, classe, haut de gamme"	120	1	"Violon"
"1078"	90	19	"F"	"Etudiant"	"A_160_1"	10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Trop"	"JAR"	"JAR"	"Trop"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	4	"trop gai"	160	1	"Accordéon"
"1079"	90	19	"F"	"Etudiant"	"P_80_5"	11	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Trop"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	4	"trop triste, ne convient pas"	80	5	"Piano"
"1080"	90	19	"F"	"Etudiant"	"A_160_3"	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	"Vraiment_trop"	"Trop"	"Trop"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	3	"trop rapide"	160	3	"Accordéon"
"1081"	91	19	"F"	"Etudiant"	"A_120_1"	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	0	"son trop lourd et trop populaire"	120	1	"Accordéon"
"1082"	91	19	"F"	"Etudiant"	"V_160_1"	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	3	"trop dans les basses mais la résonance restitue assez bien le haut de gamme"	160	1	"Violon"
"1083"	91	19	"F"	"Etudiant"	"V_80_5"	3	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"Vraiment_trop"	"Pas_assez"	"JAR"	5	"son aigu + résonance, gage de qualité mais trop triste"	80	5	"Violon"
"1084"	91	19	"F"	"Etudiant"	"V_120_5"	4	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	7	"cadence assez rapide montre le dynamisme mais trop peu joyeux"	120	5	"Violon"
"1085"	91	19	"F"	"Etudiant"	"P_80_5"	5	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Vraiment_pas_assez"	"JAR"	6	"trop lent"	80	5	"Piano"
"1086"	91	19	"F"	"Etudiant"	"P_120_5"	6	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"JAR"	7	"piano et résonance montrent la qualité"	120	5	"Piano"
"1087"	91	19	"F"	"Etudiant"	"A_160_5"	7	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	9	"son aérien et dynamique qui reflète ma qualité et l innovation"	160	5	"Accordéon"
"1088"	91	19	"F"	"Etudiant"	"P_120_3"	8	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	"JAR"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Trop"	6	"triste mais les violons reflètent bien le haut de gamme"	120	3	"Piano"
"1089"	91	19	"F"	"Etudiant"	"P_80_1"	9	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	4	"pas assez rapide"	80	1	"Piano"
"1090"	91	19	"F"	"Etudiant"	"V_120_1"	10	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Trop"	6	"instrument noble qui reflète bien la qualité mais trop lent et trop grave"	120	1	"Violon"
"1091"	91	19	"F"	"Etudiant"	"A_160_3"	11	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	"Trop"	"Trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	6	"un peu trop populaire"	160	3	"Accordéon"
"1092"	91	19	"F"	"Etudiant"	"A_160_1"	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Pas_assez"	"Trop"	"JAR"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"JAR"	6	"trop grave pour de la nouvelle technologie, il faut jouer dans les aigus, les cristallins"	160	1	"Accordéon"
"1093"	92	20	"F"	"Etudiant"	"A_80_5"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Trop"	2	NA	80	5	"Accordéon"
"1094"	92	20	"F"	"Etudiant"	"V_120_5"	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	9	NA	120	5	"Violon"
"1095"	92	20	"F"	"Etudiant"	"V_80_3"	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	6	NA	80	3	"Violon"
"1096"	92	20	"F"	"Etudiant"	"A_160_1"	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	"Trop"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	7	NA	160	1	"Accordéon"
"1097"	92	20	"F"	"Etudiant"	"A_120_3"	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	4	NA	120	3	"Accordéon"
"1098"	92	20	"F"	"Etudiant"	"P_80_1"	6	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Vraiment_trop"	4	NA	80	1	"Piano"
"1099"	92	20	"F"	"Etudiant"	"P_80_5"	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	8	NA	80	5	"Piano"
"1100"	92	20	"F"	"Etudiant"	"P_160_5"	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	10	NA	160	5	"Piano"
"1101"	92	20	"F"	"Etudiant"	"A_160_5"	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Trop"	"Vraiment_trop"	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"JAR"	"Trop"	"Pas_assez"	6	NA	160	5	"Accordéon"
"1102"	92	20	"F"	"Etudiant"	"V_160_5"	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	7	NA	160	5	"Violon"
"1103"	92	20	"F"	"Etudiant"	"V_80_1"	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Trop"	4	NA	80	1	"Violon"
"1104"	92	20	"F"	"Etudiant"	"V_160_1"	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	7	NA	160	1	"Violon"
"1105"	93	46	"F"	"Profession intermédiaire"	"P_120_5"	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	7	NA	120	5	"Piano"
"1106"	93	46	"F"	"Profession intermédiaire"	"A_80_3"	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	3	NA	80	3	"Accordéon"
"1107"	93	46	"F"	"Profession intermédiaire"	"A_160_3"	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"JAR"	"Pas_assez"	3	NA	160	3	"Accordéon"
"1108"	93	46	"F"	"Profession intermédiaire"	"P_160_5"	4	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"JAR"	4	NA	160	5	"Piano"
"1109"	93	46	"F"	"Profession intermédiaire"	"V_160_5"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Trop"	"Vraiment_trop"	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	0	NA	160	5	"Violon"
"1110"	93	46	"F"	"Profession intermédiaire"	"A_80_1"	6	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	2	NA	80	1	"Accordéon"
"1111"	93	46	"F"	"Profession intermédiaire"	"A_120_1"	7	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	2	NA	120	1	"Accordéon"
"1112"	93	46	"F"	"Profession intermédiaire"	"V_80_1"	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	5	NA	80	1	"Violon"
"1113"	93	46	"F"	"Profession intermédiaire"	"V_160_3"	9	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	6	NA	160	3	"Violon"
"1114"	93	46	"F"	"Profession intermédiaire"	"P_80_5"	10	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	8	NA	80	5	"Piano"
"1115"	93	46	"F"	"Profession intermédiaire"	"P_120_3"	11	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	8	NA	120	3	"Piano"
"1116"	93	46	"F"	"Profession intermédiaire"	"P_160_3"	12	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	7	NA	160	3	"Piano"
"1117"	94	19	"H"	"Etudiant"	"A_120_3"	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"JAR"	"JAR"	4	NA	120	3	"Accordéon"
"1118"	94	19	"H"	"Etudiant"	"V_80_5"	2	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	5	NA	80	5	"Violon"
"1119"	94	19	"H"	"Etudiant"	"A_120_5"	3	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	6	NA	120	5	"Accordéon"
"1120"	94	19	"H"	"Etudiant"	"P_120_3"	4	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	120	3	"Piano"
"1121"	94	19	"H"	"Etudiant"	"V_120_3"	5	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	120	3	"Violon"
"1122"	94	19	"H"	"Etudiant"	"P_80_3"	6	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	2	NA	80	3	"Piano"
"1123"	94	19	"H"	"Etudiant"	"P_80_1"	7	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"JAR"	3	NA	80	1	"Piano"
"1124"	94	19	"H"	"Etudiant"	"A_160_5"	8	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	7	NA	160	5	"Accordéon"
"1125"	94	19	"H"	"Etudiant"	"V_80_3"	9	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	80	3	"Violon"
"1126"	94	19	"H"	"Etudiant"	"A_80_3"	10	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	80	3	"Accordéon"
"1127"	94	19	"H"	"Etudiant"	"P_160_5"	11	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	6	NA	160	5	"Piano"
"1128"	94	19	"H"	"Etudiant"	"P_160_3"	12	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	7	NA	160	3	"Piano"
"1129"	95	58	"F"	"Employé"	"V_80_5"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	80	5	"Violon"
"1130"	95	58	"F"	"Employé"	"A_80_5"	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	3	NA	80	5	"Accordéon"
"1131"	95	58	"F"	"Employé"	"V_160_5"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	5	NA	160	5	"Violon"
"1132"	95	58	"F"	"Employé"	"A_160_5"	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"Pas_assez"	6	NA	160	5	"Accordéon"
"1133"	95	58	"F"	"Employé"	"V_80_1"	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	5	NA	80	1	"Violon"
